,Website,Link,Link Load Time,Status,Link is dead/timed out
0,https://www.usa.gov/,https://www.usa.gov/#content,0.017028379440307616,200,N
0,https://www.usa.gov/,https://beta.usa.gov/,1.1944074630737305,200,N
0,https://www.usa.gov/,https://www.usa.gov/,1.6333181381225585,200,N
0,https://www.usa.gov/,https://www.usa.gov/espanol/,1.1530619621276856,200,N
0,https://www.usa.gov/,https://www.usa.gov/phone,1.1831188201904297,200,N
0,https://www.usa.gov/,https://www.usa.gov/#tpcs,0.017756223678588867,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.013723993301391601,200,N
0,https://www.usa.gov/,https://www.usa.gov/flag,1.4522679328918457,200,N
0,https://www.usa.gov/,https://www.usa.gov/branches-of-government,1.116572380065918,200,N
0,https://www.usa.gov/,https://www.usa.gov/budget,0.8109538555145264,200,N
0,https://www.usa.gov/,https://www.usa.gov/statistics,0.8384969711303711,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.014062261581420899,200,N
0,https://www.usa.gov/,https://www.usa.gov/federal-agencies,0.6978909492492675,200,N
0,https://www.usa.gov/,https://www.usa.gov/branches-of-government,0.6448914527893066,200,N
0,https://www.usa.gov/,https://www.usa.gov/budget,0.45441594123840334,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.01423630714416504,200,N
0,https://www.usa.gov/,https://www.usa.gov/auctions-and-sales,0.6893420696258545,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-surplus-sales,0.7384724617004395,200,N
0,https://www.usa.gov/,https://www.usa.gov/elected-officials,0.8591255664825439,200,N
0,https://www.usa.gov/,https://www.usa.gov/forms,0.7732865333557128,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.01285090446472168,200,N
0,https://www.usa.gov/,https://www.usa.gov/elected-officials,0.5692561626434326,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-governor,0.6461259841918945,200,N
0,https://www.usa.gov/,https://www.usa.gov/tribes,0.7549447536468505,200,N
0,https://www.usa.gov/,https://www.usa.gov/local-governments,0.7310241222381592,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-attorney-general,0.4942785263061523,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-consumer,0.40563454627990725,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-emergency-management,0.47718081474304197,200,N
0,https://www.usa.gov/,https://www.usa.gov/states-and-territories,0.5447815895080567,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-health,0.6694400787353516,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-courts,0.6533356666564941,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-travel-and-tourism,0.4391273021697998,200,N
0,https://www.usa.gov/,https://www.usa.gov/history,1.0422989845275878,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.015020942687988282,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.012793731689453126,200,N
0,https://www.usa.gov/,https://www.usa.gov/complaint-against-government,0.4257804870605469,200,N
0,https://www.usa.gov/,https://www.usa.gov/consumer-complaints,0.5793865203857422,200,N
0,https://www.usa.gov/,https://www.usa.gov/complaints-by-product,0.543265962600708,200,N
0,https://www.usa.gov/,https://www.usa.gov/complaint-letter,0.5646715641021729,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.013190889358520507,200,N
0,https://www.usa.gov/,https://www.usa.gov/crimes-against-children,0.6616610050201416,200,N
0,https://www.usa.gov/,https://www.usa.gov/prisons,0.5328614234924316,200,N
0,https://www.usa.gov/,https://www.usa.gov/report-crime,0.4397899150848389,200,N
0,https://www.usa.gov/,https://www.usa.gov/corrections,0.3733352184295654,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.012831926345825195,200,N
0,https://www.usa.gov/,https://www.usa.gov/branches-of-government,0.4999570846557617,200,N
0,https://www.usa.gov/,https://www.usa.gov/laws-and-regulations,0.5399749755859375,200,N
0,https://www.usa.gov/,https://www.usa.gov/how-laws-are-made,0.50600266456604,200,N
0,https://www.usa.gov/,https://www.usa.gov/pollution,0.4238169193267822,200,N
0,https://www.usa.gov/,https://www.usa.gov/labor-laws,0.45626215934753417,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.012877893447875977,200,N
0,https://www.usa.gov/,https://www.usa.gov/child-care,0.5942153453826904,200,N
0,https://www.usa.gov/,https://www.usa.gov/complaints,0.43007559776306153,200,N
0,https://www.usa.gov/,https://www.usa.gov/family-legal,0.5230884075164794,200,N
0,https://www.usa.gov/,https://www.usa.gov/genealogy,0.5062161445617676,200,N
0,https://www.usa.gov/,https://www.usa.gov/legal-aid,0.5627206325531006,200,N
0,https://www.usa.gov/,https://www.usa.gov/replace-vital-documents,0.4684028625488281,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.0159912109375,200,N
0,https://www.usa.gov/,https://www.usa.gov/common-scams-frauds,1.0001666069030761,200,N
0,https://www.usa.gov/,https://www.usa.gov/housing-scams,0.6503746986389161,200,N
0,https://www.usa.gov/,https://www.usa.gov/identity-theft,0.6656949996948243,200,N
0,https://www.usa.gov/,https://www.usa.gov/irs-scams,0.5120458602905273,200,N
0,https://www.usa.gov/,https://www.usa.gov/online-safety,0.5297595500946045,200,N
0,https://www.usa.gov/,https://www.usa.gov/privacy,0.5335990905761718,200,N
0,https://www.usa.gov/,https://www.usa.gov/stop-scams-frauds,0.5729339599609375,200,N
0,https://www.usa.gov/,https://www.usa.gov/government-works,0.4532212734222412,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.013960886001586913,200,N
0,https://www.usa.gov/,https://www.usa.gov/election-results,0.5560037612915039,200,N
0,https://www.usa.gov/,https://www.usa.gov/voter-id,0.45298161506652834,200,N
0,https://www.usa.gov/,https://www.usa.gov/voting-laws,0.4946309566497803,200,N
0,https://www.usa.gov/,https://www.usa.gov/who-can-vote,0.5011263370513916,200,N
0,https://www.usa.gov/,https://www.usa.gov/disability-rights,0.46851611137390137,200,N
0,https://www.usa.gov/,https://www.usa.gov/life-in-the-us,0.4395029544830322,200,N
0,https://www.usa.gov/,https://www.usa.gov/presidents,0.41965065002441404,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.013385534286499023,200,N
0,https://www.usa.gov/,https://www.usa.gov/finding-home,0.4892892837524414,200,N
0,https://www.usa.gov/,https://www.usa.gov/benefits,0.4823936462402344,200,N
0,https://www.usa.gov/,https://www.usa.gov/financial-aid,0.4117074966430664,200,N
0,https://www.usa.gov/,https://www.usa.gov/food-help,0.45770511627197263,200,N
0,https://www.usa.gov/,https://www.usa.gov/grants,0.43707475662231443,200,N
0,https://www.usa.gov/,https://www.usa.gov/help-with-bills,0.48633337020874023,200,N
0,https://www.usa.gov/,https://www.usa.gov/military-assistance,0.42545690536499026,200,N
0,https://www.usa.gov/,https://www.usa.gov/retirement,0.998096227645874,200,N
0,https://www.usa.gov/,https://www.usa.gov/about-social-security,0.5766247749328614,200,N
0,https://www.usa.gov/,https://www.usa.gov/state-social-services,0.4719806671142578,200,N
0,https://www.usa.gov/,https://www.usa.gov/unemployment,0.5063266277313232,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.012099266052246094,200,N
0,https://www.usa.gov/,https://www.usa.gov/#,0.013893842697143555,200,N
